country_code_cow,year,rile,party_strength,partyname,right_of_center
255,2006,25.611,0.36807817589576547,Christian Democratic Union/Christian Social Union,1.0
255,2007,25.611,0.36807817589576547,Christian Democratic Union/Christian Social Union,1.0
255,2008,25.611,0.36807817589576547,Christian Democratic Union/Christian Social Union,1.0
255,2009,8.724,0.3842443729903537,Christian Democratic Union/Christian Social Union,
255,2010,8.724,0.3842443729903537,Christian Democratic Union/Christian Social Union,
255,2011,8.724,0.3842443729903537,Christian Democratic Union/Christian Social Union,
255,2012,8.724,0.3842443729903537,Christian Democratic Union/Christian Social Union,
255,2013,2.564,0.4928684627575277,Christian Democratic Union/Christian Social Union,
255,2014,2.564,0.4928684627575277,Christian Democratic Union/Christian Social Union,
260,1970,,,,
260,1971,,,,
260,1972,,,,
260,1973,,,,
260,1974,,,,
260,1975,,,,
260,1976,,,,
260,1977,,,,
260,1978,,,,
260,1979,,,,
260,1980,,,,
260,1981,,,,
260,1982,,,,
260,1983,,,,
260,1984,,,,
260,1985,,,,
260,1986,,,,
260,1987,,,,
260,1988,,,,
260,1989,,,,
260,1990,,,,
265,1970,,,,
265,1971,,,,
265,1972,,,,
265,1973,,,,
265,1974,,,,
265,1975,,,,
265,1976,,,,
265,1977,,,,
265,1978,,,,
265,1979,,,,
265,1980,,,,
265,1981,,,,
265,1982,,,,
265,1983,,,,
265,1984,,,,
265,1985,,,,
265,1986,,,,
265,1987,,,,
265,1988,,,,
265,1989,,,,
265,1990,-20.4,0.4075,Christian Democratic Union,0.0
290,1970,,,,
290,1971,,,,
290,1972,,,,
290,1973,,,,
290,1974,,,,
290,1975,,,,
290,1976,,,,
290,1977,,,,
290,1978,,,,
290,1979,,,,
290,1980,,,,
290,1981,,,,
290,1982,,,,
290,1983,,,,
290,1984,,,,
290,1985,,,,
290,1986,,,,
290,1987,,,,
290,1988,,,,
290,1989,,,,
290,1990,,,,
290,1991,20.506,0.13478260869565217,Democratic Union,1.0
290,1992,20.506,0.13478260869565217,Democratic Union,1.0
290,1993,-10.526,0.3717391304347826,Democratic Left Alliance,0.0
290,1994,-10.526,0.3717391304347826,Democratic Left Alliance,0.0
290,1995,-10.526,0.3717391304347826,Democratic Left Alliance,0.0
290,1996,-10.526,0.3717391304347826,Democratic Left Alliance,0.0
290,1997,17.021,0.4369565217391304,Electoral Action ‘Solidarity',1.0
290,1998,17.021,0.4369565217391304,Electoral Action ‘Solidarity',1.0
290,1999,17.021,0.4369565217391304,Electoral Action ‘Solidarity',1.0
290,2000,17.021,0.4369565217391304,Electoral Action ‘Solidarity',1.0
290,2001,-4.104,0.46956521739130436,Coalion of the Democratic Left Alliance and the Union of Labour,
290,2002,-4.104,0.46956521739130436,Coalion of the Democratic Left Alliance and the Union of Labour,
290,2003,-4.104,0.46956521739130436,Coalion of the Democratic Left Alliance and the Union of Labour,
290,2004,-4.104,0.46956521739130436,Coalion of the Democratic Left Alliance and the Union of Labour,
290,2005,-1.597,0.33695652173913043,Law and Justice,
290,2006,-1.597,0.33695652173913043,Law and Justice,
290,2007,5.997,0.4543478260869565,Civic Platform,
290,2008,5.997,0.4543478260869565,Civic Platform,
290,2009,5.997,0.4543478260869565,Civic Platform,
290,2010,5.997,0.4543478260869565,Civic Platform,
290,2011,-4.413,0.45,Civic Platform,
290,2012,-4.413,0.45,Civic Platform,
290,2013,-4.413,0.45,Civic Platform,
290,2014,-4.413,0.45,Civic Platform,
305,1970,-54.3,0.4909090909090909,Austrian Social Democratic Party,0.0
305,1971,-13.8,0.5081967213114754,Austrian Social Democratic Party,0.0
305,1972,-13.8,0.5081967213114754,Austrian Social Democratic Party,0.0
305,1973,-13.8,0.5081967213114754,Austrian Social Democratic Party,0.0
305,1974,-13.8,0.5081967213114754,Austrian Social Democratic Party,0.0
305,1975,-18.9,0.5081967213114754,Austrian Social Democratic Party,0.0
305,1976,-18.9,0.5081967213114754,Austrian Social Democratic Party,0.0
305,1977,-18.9,0.5081967213114754,Austrian Social Democratic Party,0.0
305,1978,-18.9,0.5081967213114754,Austrian Social Democratic Party,0.0
305,1979,-5.7,0.5191256830601093,Austrian Social Democratic Party,
305,1980,-5.7,0.5191256830601093,Austrian Social Democratic Party,
305,1981,-5.7,0.5191256830601093,Austrian Social Democratic Party,
305,1982,-5.7,0.5191256830601093,Austrian Social Democratic Party,
305,1983,-21.2,0.4918032786885246,Austrian Social Democratic Party,0.0
305,1984,-21.2,0.4918032786885246,Austrian Social Democratic Party,0.0
305,1985,-21.2,0.4918032786885246,Austrian Social Democratic Party,0.0
305,1986,-7.1,0.4371584699453552,Austrian Social Democratic Party,
305,1987,-7.1,0.4371584699453552,Austrian Social Democratic Party,
305,1988,-7.1,0.4371584699453552,Austrian Social Democratic Party,
305,1989,-7.1,0.4371584699453552,Austrian Social Democratic Party,
305,1990,-7.6,0.4371584699453552,Austrian Social Democratic Party,
305,1991,-7.6,0.4371584699453552,Austrian Social Democratic Party,
305,1992,-7.6,0.4371584699453552,Austrian Social Democratic Party,
305,1993,-7.6,0.4371584699453552,Austrian Social Democratic Party,
305,1994,-11.056,0.3551912568306011,Austrian Social Democratic Party,0.0
305,1995,20.849,0.3879781420765027,Austrian Social Democratic Party,1.0
305,1996,20.849,0.3879781420765027,Austrian Social Democratic Party,1.0
305,1997,20.849,0.3879781420765027,Austrian Social Democratic Party,1.0
305,1998,20.849,0.3879781420765027,Austrian Social Democratic Party,1.0
305,1999,-13.348,0.3551912568306011,Austrian Social Democratic Party,0.0
305,2000,-13.348,0.3551912568306011,Austrian Social Democratic Party,0.0
305,2001,-13.348,0.3551912568306011,Austrian Social Democratic Party,0.0
305,2002,-15.704,0.43169398907103823,Austrian People’s Party,0.0
305,2003,-15.704,0.43169398907103823,Austrian People’s Party,0.0
305,2004,-15.704,0.43169398907103823,Austrian People’s Party,0.0
305,2005,-15.704,0.43169398907103823,Austrian People’s Party,0.0
305,2006,-15.118,0.37158469945355194,Austrian Social Democratic Party,0.0
305,2007,-15.118,0.37158469945355194,Austrian Social Democratic Party,0.0
305,2008,-17.872,0.3114754098360656,Austrian Social Democratic Party,0.0
305,2009,-17.872,0.3114754098360656,Austrian Social Democratic Party,0.0
305,2010,-17.872,0.3114754098360656,Austrian Social Democratic Party,0.0
305,2011,-17.872,0.3114754098360656,Austrian Social Democratic Party,0.0
305,2012,-17.872,0.3114754098360656,Austrian Social Democratic Party,0.0
305,2013,-38.483,0.28415300546448086,Austrian Social Democratic Party,0.0
305,2014,-38.483,0.28415300546448086,Austrian Social Democratic Party,0.0
310,1970,,,,
310,1971,,,,
310,1972,,,,
310,1973,,,,
310,1974,,,,
310,1975,,,,
310,1976,,,,
310,1977,,,,
310,1978,,,,
310,1979,,,,
310,1980,,,,
310,1981,,,,
310,1982,,,,
310,1983,,,,
310,1984,,,,
310,1985,,,,
310,1986,,,,
310,1987,,,,
310,1988,,,,
310,1989,,,,
310,1990,0.0,0.42487046632124353,Hungarian Democratic Forum,
310,1991,0.0,0.42487046632124353,Hungarian Democratic Forum,
310,1992,0.0,0.42487046632124353,Hungarian Democratic Forum,
310,1993,0.0,0.42487046632124353,Hungarian Democratic Forum,
310,1994,6.02,0.5414507772020726,Hungarian Socialist Party,
310,1995,6.02,0.5414507772020726,Hungarian Socialist Party,
310,1996,6.02,0.5414507772020726,Hungarian Socialist Party,
310,1997,6.02,0.5414507772020726,Hungarian Socialist Party,
310,1998,7.708,0.422279792746114,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance,
310,1999,7.708,0.422279792746114,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance,
310,2000,7.708,0.422279792746114,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance,
310,2001,7.708,0.422279792746114,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance,
310,2002,8.649,0.48704663212435234,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance,
310,2003,8.649,0.48704663212435234,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance,
310,2004,8.649,0.48704663212435234,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance,
310,2005,8.649,0.48704663212435234,Federation of Young Democrats - Hungarian Civic Party - Hungarian Democratic Forum- Alliance,
310,2006,1.175,0.49222797927461137,Hungarian Socialist Party,
310,2007,1.175,0.49222797927461137,Hungarian Socialist Party,
310,2008,1.175,0.49222797927461137,Hungarian Socialist Party,
310,2009,1.175,0.49222797927461137,Hungarian Socialist Party,
310,2010,-4.462,0.6813471502590673,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party,
310,2011,-4.462,0.6813471502590673,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party,
310,2012,-4.462,0.6813471502590673,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party,
310,2013,-4.462,0.6813471502590673,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party,
310,2014,35.411,0.6683417085427136,Alliance of Federation of Young Democrats - Hungarian Civic Union - Christian Democratic People's Party,1.0
315,1970,,,,
315,1971,,,,
315,1972,,,,
315,1973,,,,
315,1974,,,,
315,1975,,,,
315,1976,,,,
315,1977,,,,
315,1978,,,,
315,1979,,,,
315,1980,,,,
315,1981,,,,
315,1982,,,,
315,1983,,,,
315,1984,,,,
315,1985,,,,
315,1986,,,,
315,1987,,,,
315,1988,,,,
315,1989,,,,
315,1990,,,,
315,1991,,,,
315,1992,,,,
316,1993,,,,
316,1994,,,,
316,1995,,,,
316,1996,17.498,0.34,Civic Democratic Party,1.0
316,1997,17.498,0.34,Civic Democratic Party,1.0
316,1998,0.263,0.37,Czech Social Democratic Party,
316,1999,0.263,0.37,Czech Social Democratic Party,
316,2000,0.263,0.37,Czech Social Democratic Party,
316,2001,0.263,0.37,Czech Social Democratic Party,
316,2002,-10.177,0.35,Czech Social Democratic Party,0.0
316,2003,-10.177,0.35,Czech Social Democratic Party,0.0
316,2004,-10.177,0.35,Czech Social Democratic Party,0.0
316,2005,-10.177,0.35,Czech Social Democratic Party,0.0
316,2006,20.791,0.405,Civic Democratic Party,1.0
316,2007,20.791,0.405,Civic Democratic Party,1.0
316,2008,20.791,0.405,Civic Democratic Party,1.0
316,2009,20.791,0.405,Civic Democratic Party,1.0
316,2010,-10.659,0.28,Czech Social Democratic Party,0.0
316,2011,-10.659,0.28,Czech Social Democratic Party,0.0
316,2012,-10.659,0.28,Czech Social Democratic Party,0.0
316,2013,-26.279,0.25,Czech Social Democratic Party,0.0
316,2014,-26.279,0.25,Czech Social Democratic Party,0.0
317,1993,,,,
317,1994,2.658,0.4066666666666667,Movement for a Democratic Slovakia,
317,1995,2.658,0.4066666666666667,Movement for a Democratic Slovakia,
317,1996,2.658,0.4066666666666667,Movement for a Democratic Slovakia,
317,1997,2.658,0.4066666666666667,Movement for a Democratic Slovakia,
317,1998,0.749,0.2866666666666667,Movement for a Democratic Slovakia,
317,1999,0.749,0.2866666666666667,Movement for a Democratic Slovakia,
317,2000,0.749,0.2866666666666667,Movement for a Democratic Slovakia,
317,2001,0.749,0.2866666666666667,Movement for a Democratic Slovakia,
317,2002,20.627,0.24,Movement for a Democratic Slovakia,1.0
317,2003,20.627,0.24,Movement for a Democratic Slovakia,1.0
317,2004,20.627,0.24,Movement for a Democratic Slovakia,1.0
317,2005,20.627,0.24,Movement for a Democratic Slovakia,1.0
317,2006,-21.758,0.3333333333333333,Direction-Social Democracy,0.0
317,2007,-21.758,0.3333333333333333,Direction-Social Democracy,0.0
317,2008,-21.758,0.3333333333333333,Direction-Social Democracy,0.0
317,2009,-21.758,0.3333333333333333,Direction-Social Democracy,0.0
317,2010,-16.198,0.41333333333333333,Direction-Social Democracy,0.0
317,2011,-16.198,0.41333333333333333,Direction-Social Democracy,0.0
317,2012,-9.731,0.5533333333333333,Direction-Social Democracy,
317,2013,-9.731,0.5533333333333333,Direction-Social Democracy,
317,2014,-9.731,0.5533333333333333,Direction-Social Democracy,
325,1970,,,,
325,1971,,,,
325,1972,3.571,0.4238095238095238,Christian Democrats,
325,1973,3.571,0.4238095238095238,Christian Democrats,
325,1974,3.571,0.4238095238095238,Christian Democrats,
325,1975,3.571,0.4238095238095238,Christian Democrats,
325,1976,3.171,0.4174603174603175,Christian Democrats,
325,1977,3.171,0.4174603174603175,Christian Democrats,
325,1978,3.171,0.4174603174603175,Christian Democrats,
325,1979,-6.294,0.4142857142857143,Christian Democrats,
325,1980,-6.294,0.4142857142857143,Christian Democrats,
325,1981,-6.294,0.4142857142857143,Christian Democrats,
325,1982,-6.294,0.4142857142857143,Christian Democrats,
325,1983,-2.619,0.35714285714285715,Christian Democrats,
325,1984,-2.619,0.35714285714285715,Christian Democrats,
325,1985,-2.619,0.35714285714285715,Christian Democrats,
325,1986,-2.619,0.35714285714285715,Christian Democrats,
325,1987,4.25,0.37142857142857144,Christian Democrats,
325,1988,4.25,0.37142857142857144,Christian Democrats,
325,1989,4.25,0.37142857142857144,Christian Democrats,
325,1990,4.25,0.37142857142857144,Christian Democrats,
325,1991,4.25,0.37142857142857144,Christian Democrats,
325,1992,8.777,0.326984126984127,Christian Democrats,
325,1993,8.777,0.326984126984127,Christian Democrats,
325,1994,8.638,0.18571428571428572,Northern League,
325,1995,8.638,0.18571428571428572,Northern League,
325,1996,16.822,0.273015873015873,Democratic Party of the Left,1.0
325,1997,16.822,0.273015873015873,Democratic Party of the Left,1.0
325,1998,16.822,0.273015873015873,Democratic Party of the Left,1.0
325,1999,16.822,0.273015873015873,Democratic Party of the Left,1.0
325,2000,16.822,0.273015873015873,Democratic Party of the Left,1.0
325,2001,19.583,0.2922824302134647,Go Italy,1.0
325,2002,19.583,0.2922824302134647,Go Italy,1.0
325,2003,19.583,0.2922824302134647,Go Italy,1.0
325,2004,19.583,0.2922824302134647,Go Italy,1.0
325,2005,19.583,0.2922824302134647,Go Italy,1.0
325,2006,-17.71,0.35873015873015873,Olive Tree,0.0
325,2007,-17.71,0.35873015873015873,Olive Tree,0.0
325,2008,13.889,0.4380952380952381,People of Freedom,1.0
325,2009,13.889,0.4380952380952381,People of Freedom,1.0
325,2010,13.889,0.4380952380952381,People of Freedom,1.0
325,2011,13.889,0.4380952380952381,People of Freedom,1.0
325,2012,13.889,0.4380952380952381,People of Freedom,1.0
325,2013,-6.863,0.4634920634920635,Democratic Party,
325,2014,-6.863,0.4634920634920635,Democratic Party,
338,1970,,,,
338,1971,,,,
338,1972,,,,
338,1973,,,,
338,1974,,,,
338,1975,,,,
338,1976,,,,
338,1977,,,,
338,1978,,,,
338,1979,,,,
338,1980,,,,
338,1981,,,,
338,1982,,,,
338,1983,,,,
338,1984,,,,
338,1985,,,,
338,1986,,,,
338,1987,,,,
338,1988,,,,
338,1989,,,,
338,1990,,,,
338,1991,,,,
338,1992,,,,
338,1993,,,,
338,1994,,,,
338,1995,,,,
338,1996,-22.617,0.5072463768115942,Labour Party,0.0
338,1997,-22.617,0.5072463768115942,Labour Party,0.0
338,1998,-18.105,0.5384615384615384,Nationalist Party,0.0
338,1999,-18.105,0.5384615384615384,Nationalist Party,0.0
338,2000,-18.105,0.5384615384615384,Nationalist Party,0.0
338,2001,-18.105,0.5384615384615384,Nationalist Party,0.0
338,2002,-18.105,0.5384615384615384,Nationalist Party,0.0
338,2003,-6.319,0.5384615384615384,Nationalist Party,
338,2004,-6.319,0.5384615384615384,Nationalist Party,
338,2005,-6.319,0.5384615384615384,Nationalist Party,
338,2006,-6.319,0.5384615384615384,Nationalist Party,
338,2007,-6.319,0.5384615384615384,Nationalist Party,
338,2008,-5.219,0.5072463768115942,Nationalist Party,
338,2009,-5.219,0.5072463768115942,Nationalist Party,
338,2010,-5.219,0.5072463768115942,Nationalist Party,
338,2011,-5.219,0.5072463768115942,Nationalist Party,
338,2012,-5.219,0.5072463768115942,Nationalist Party,
338,2013,-18.742,0.5652173913043478,Labour Party,0.0
338,2014,-18.742,0.5652173913043478,Labour Party,0.0
339,1970,,,,
339,1971,,,,
339,1972,,,,
339,1973,,,,
339,1974,,,,
339,1975,,,,
339,1976,,,,
339,1977,,,,
339,1978,,,,
339,1979,,,,
339,1980,,,,
339,1981,,,,
339,1982,,,,
339,1983,,,,
339,1984,,,,
339,1985,,,,
339,1986,,,,
339,1987,,,,
339,1988,,,,
339,1989,,,,
339,1990,,,,
339,1991,15.929,0.676,Albanian Party of Labour,1.0
339,1992,14.313,0.6571428571428571,Democratic Party of Albania,1.0
339,1993,14.313,0.6571428571428571,Democratic Party of Albania,1.0
339,1994,14.313,0.6571428571428571,Democratic Party of Albania,1.0
339,1995,14.313,0.6571428571428571,Democratic Party of Albania,1.0
339,1996,-13.05,0.8714285714285714,Democratic Party of Albania,0.0
339,1997,0.571,0.6516129032258065,Albanian Socialist Party,
339,1998,0.571,0.6516129032258065,Albanian Socialist Party,
339,1999,0.571,0.6516129032258065,Albanian Socialist Party,
339,2000,0.571,0.6516129032258065,Albanian Socialist Party,
339,2001,0.571,0.5214285714285715,Albanian Socialist Party,
339,2002,0.571,0.5214285714285715,Albanian Socialist Party,
339,2003,0.571,0.5214285714285715,Albanian Socialist Party,
339,2004,0.571,0.5214285714285715,Albanian Socialist Party,
339,2005,0.571,0.5214285714285715,Albanian Socialist Party,
339,2006,0.571,0.5214285714285715,Albanian Socialist Party,
339,2007,0.571,0.5214285714285715,Albanian Socialist Party,
339,2008,0.571,0.5214285714285715,Albanian Socialist Party,
339,2009,0.571,0.5214285714285715,Albanian Socialist Party,
339,2010,0.571,0.5214285714285715,Albanian Socialist Party,
339,2011,0.571,0.5214285714285715,Albanian Socialist Party,
339,2012,0.571,0.5214285714285715,Albanian Socialist Party,
339,2013,0.571,0.5214285714285715,Albanian Socialist Party,
339,2014,0.571,0.5214285714285715,Albanian Socialist Party,
341,2006,4.225,0.5061728395061729,Coalition for European Montenegro,
341,2007,4.225,0.5061728395061729,Coalition for European Montenegro,
341,2008,4.225,0.5061728395061729,Coalition for European Montenegro,
341,2009,-6.548,0.5925925925925926,Coalition for European Montenegro,
341,2010,-6.548,0.5925925925925926,Coalition for European Montenegro,
341,2011,-6.548,0.5925925925925926,Coalition for European Montenegro,
341,2012,-5.263,0.4936708860759494,Coalition for European Montenegro,
341,2013,-5.263,0.4936708860759494,Coalition for European Montenegro,
341,2014,-5.263,0.4936708860759494,Coalition for European Montenegro,
343,1991,,,,
343,1992,,,,
343,1993,,,,
343,1994,-13.858,0.7916666666666666,Union of Macedonia,0.0
343,1995,-13.858,0.7916666666666666,Union of Macedonia,0.0
343,1996,-13.858,0.7916666666666666,Union of Macedonia,0.0
343,1997,-13.858,0.7916666666666666,Union of Macedonia,0.0
343,1998,8.319,0.4083333333333333,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,
343,1999,8.319,0.4083333333333333,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,
343,2000,8.319,0.4083333333333333,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,
343,2001,8.319,0.4083333333333333,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,
343,2002,-10.462,0.35833333333333334,Social-Democratic League of Macedonia,0.0
343,2003,-10.462,0.35833333333333334,Social-Democratic League of Macedonia,0.0
343,2004,-10.462,0.35833333333333334,Social-Democratic League of Macedonia,0.0
343,2005,-10.462,0.35833333333333334,Social-Democratic League of Macedonia,0.0
343,2006,4.012,0.31666666666666665,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,
343,2007,4.012,0.31666666666666665,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,
343,2008,-14.131,0.44166666666666665,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,0.0
343,2009,-14.131,0.44166666666666665,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,0.0
343,2010,-14.131,0.44166666666666665,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,0.0
343,2011,-22.933,0.45528455284552843,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,0.0
343,2012,-22.933,0.45528455284552843,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,0.0
343,2013,-22.933,0.45528455284552843,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,0.0
343,2014,-18.993,0.4959349593495935,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,0.0
344,1992,25.806,0.6159420289855072,Croatian Democratic Union,1.0
344,1993,25.806,0.6159420289855072,Croatian Democratic Union,1.0
344,1994,25.806,0.6159420289855072,Croatian Democratic Union,1.0
344,1995,47.368,0.5905511811023622,Croatian Democratic Union,1.0
344,1996,47.368,0.5905511811023622,Croatian Democratic Union,1.0
344,1997,47.368,0.5905511811023622,Croatian Democratic Union,1.0
344,1998,47.368,0.5905511811023622,Croatian Democratic Union,1.0
344,1999,47.368,0.5905511811023622,Croatian Democratic Union,1.0
344,2000,-11.613,0.47019867549668876,Coalition of the Social Democratic Party of Croatia and the Croatian Social-liberal Party,0.0
344,2001,-11.613,0.47019867549668876,Coalition of the Social Democratic Party of Croatia and the Croatian Social-liberal Party,0.0
344,2002,-11.613,0.47019867549668876,Coalition of the Social Democratic Party of Croatia and the Croatian Social-liberal Party,0.0
344,2003,7.374,0.4342105263157895,Croatian Democratic Union,
344,2004,7.374,0.4342105263157895,Croatian Democratic Union,
344,2005,7.374,0.4342105263157895,Croatian Democratic Union,
344,2006,7.374,0.4342105263157895,Croatian Democratic Union,
344,2007,5.596,0.43137254901960786,Croatian Democratic Union,
344,2008,5.596,0.43137254901960786,Croatian Democratic Union,
344,2009,5.596,0.43137254901960786,Croatian Democratic Union,
344,2010,5.596,0.43137254901960786,Croatian Democratic Union,
344,2011,-14.728,0.5298013245033113,Kukuriku Coalition,0.0
344,2012,-14.728,0.5298013245033113,Kukuriku Coalition,0.0
344,2013,-14.728,0.5298013245033113,Kukuriku Coalition,0.0
344,2014,-14.728,0.5298013245033113,Kukuriku Coalition,0.0
345,1970,,,,
345,1971,,,,
345,1972,,,,
345,1973,,,,
345,1974,,,,
345,1975,,,,
345,1976,,,,
345,1977,,,,
345,1978,,,,
345,1979,,,,
345,1980,,,,
345,1981,,,,
345,1982,,,,
345,1983,,,,
345,1984,,,,
345,1985,,,,
345,1986,,,,
345,1987,,,,
345,1988,,,,
345,1989,,,,
345,1990,,,,
345,1991,,,,
345,1992,,,,
345,1993,,,,
345,1994,,,,
345,1995,,,,
345,1996,,,,
345,1997,,,,
345,1998,,,,
345,1999,,,,
345,2000,,,,
345,2001,,,,
345,2002,,,,
345,2003,,,,
345,2004,,,,
345,2005,,,,
345,2006,,,,
345,2007,,,,
345,2008,,,,
345,2009,,,,
345,2010,,,,
345,2011,,,,
345,2012,,,,
345,2013,,,,
345,2014,,,,
346,1992,,,,
346,1993,,,,
346,1994,,,,
346,1995,,,,
346,1996,46.809,0.4523809523809524,Party of Democratic Action,1.0
346,1997,46.809,0.4523809523809524,Party of Democratic Action,1.0
346,1998,-2.174,0.40476190476190477,Coalition for a United and Democratic Bosnia and Herzegovina,
346,1999,-2.174,0.40476190476190477,Coalition for a United and Democratic Bosnia and Herzegovina,
346,2000,-5.087,0.21428571428571427,Social Democratic Party of Bosnia and Herzegovina,
346,2001,-5.087,0.21428571428571427,Social Democratic Party of Bosnia and Herzegovina,
346,2002,2.016,0.23809523809523808,Party of Democratic Action,
346,2003,2.016,0.23809523809523808,Party of Democratic Action,
346,2004,2.016,0.23809523809523808,Party of Democratic Action,
346,2005,2.016,0.23809523809523808,Party of Democratic Action,
346,2006,-10.3,0.21428571428571427,Party of Democratic Action,0.0
346,2007,-10.3,0.21428571428571427,Party of Democratic Action,0.0
346,2008,-10.3,0.21428571428571427,Party of Democratic Action,0.0
346,2009,-10.3,0.21428571428571427,Party of Democratic Action,0.0
346,2010,-35.08,0.19047619047619047,Social Democratic Party of Bosnia and Herzegovina,0.0
346,2011,-35.08,0.19047619047619047,Social Democratic Party of Bosnia and Herzegovina,0.0
346,2012,-35.08,0.19047619047619047,Social Democratic Party of Bosnia and Herzegovina,0.0
346,2013,-35.08,0.19047619047619047,Social Democratic Party of Bosnia and Herzegovina,0.0
346,2014,-19.162,0.23809523809523808,Party of Democratic Action,0.0
347,2008,,,,
347,2009,,,,
347,2010,,,,
347,2011,,,,
347,2012,,,,
347,2013,,,,
347,2014,,,,
349,1992,64.706,0.24444444444444444,Liberal Democratic Party,1.0
349,1993,64.706,0.24444444444444444,Liberal Democratic Party,1.0
349,1994,64.706,0.24444444444444444,Liberal Democratic Party,1.0
349,1995,64.706,0.24444444444444444,Liberal Democratic Party,1.0
349,1996,-12.734,0.2777777777777778,Liberal Democracy of Slovenia,0.0
349,1997,-12.734,0.2777777777777778,Liberal Democracy of Slovenia,0.0
349,1998,-12.734,0.2777777777777778,Liberal Democracy of Slovenia,0.0
349,1999,-12.734,0.2777777777777778,Liberal Democracy of Slovenia,0.0
349,2000,8.09,0.37777777777777777,Liberal Democracy of Slovenia,
349,2001,8.09,0.37777777777777777,Liberal Democracy of Slovenia,
349,2002,8.09,0.37777777777777777,Liberal Democracy of Slovenia,
349,2003,8.09,0.37777777777777777,Liberal Democracy of Slovenia,
349,2004,-1.926,0.32222222222222224,Slovenian Democratic Party,
349,2005,-1.926,0.32222222222222224,Slovenian Democratic Party,
349,2006,-1.926,0.32222222222222224,Slovenian Democratic Party,
349,2007,-1.926,0.32222222222222224,Slovenian Democratic Party,
349,2008,-11.488,0.32222222222222224,Social Democratic Party,0.0
349,2009,-11.488,0.32222222222222224,Social Democratic Party,0.0
349,2010,-11.488,0.32222222222222224,Social Democratic Party,0.0
349,2011,14.029,0.3111111111111111,Zoran Janković's List - Positive Slovenia,1.0
349,2012,14.029,0.3111111111111111,Zoran Janković's List - Positive Slovenia,1.0
349,2013,14.029,0.3111111111111111,Zoran Janković's List - Positive Slovenia,1.0
349,2014,-15.7,0.4,Party of Miro Cerar,0.0
350,1970,,,,
350,1971,,,,
350,1972,,,,
350,1973,,,,
350,1974,-3.571,0.7333333333333333,New Democracy,
350,1975,-3.571,0.7333333333333333,New Democracy,
350,1976,-3.571,0.7333333333333333,New Democracy,
350,1977,32.298,0.57,New Democracy,1.0
350,1978,32.298,0.57,New Democracy,1.0
350,1979,32.298,0.57,New Democracy,1.0
350,1980,32.298,0.57,New Democracy,1.0
350,1981,-27.115,0.5733333333333334,Panhellenic Socialist Movement,0.0
350,1982,-27.115,0.5733333333333334,Panhellenic Socialist Movement,0.0
350,1983,-27.115,0.5733333333333334,Panhellenic Socialist Movement,0.0
350,1984,-27.115,0.5733333333333334,Panhellenic Socialist Movement,0.0
350,1985,-28.637,0.5366666666666666,Panhellenic Socialist Movement,0.0
350,1986,-28.637,0.5366666666666666,Panhellenic Socialist Movement,0.0
350,1987,-28.637,0.5366666666666666,Panhellenic Socialist Movement,0.0
350,1988,-28.637,0.5366666666666666,Panhellenic Socialist Movement,0.0
350,1989,33.961,0.49333333333333335,New Democracy,1.0
350,1990,29.947,0.5,New Democracy,1.0
350,1991,29.947,0.5,New Democracy,1.0
350,1992,29.947,0.5,New Democracy,1.0
350,1993,-18.763,0.5666666666666667,Panhellenic Socialist Movement,0.0
350,1994,-18.763,0.5666666666666667,Panhellenic Socialist Movement,0.0
350,1995,-18.763,0.5666666666666667,Panhellenic Socialist Movement,0.0
350,1996,-13.795,0.54,Panhellenic Socialist Movement,0.0
350,1997,-13.795,0.54,Panhellenic Socialist Movement,0.0
350,1998,-13.795,0.54,Panhellenic Socialist Movement,0.0
350,1999,-13.795,0.54,Panhellenic Socialist Movement,0.0
